county,precinct,office,district,candidate,party,election_day,early_voting,votes
Osceola,"Middle Branch Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,109,7,116
Osceola,"Middle Branch Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",County Prosecuting Attorney,,Anthony Badovinac,Republican,420,32,452
Osceola,"Middle Branch Township, Precinct 1",County Prosecuting Attorney,,Write-in,,5,1,6
Osceola,"Middle Branch Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,76,7,83
Osceola,"Middle Branch Township, Precinct 1",County Sheriff,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",County Sheriff,,Mark Cool,Republican,419,33,452
Osceola,"Middle Branch Township, Precinct 1",County Sheriff,,Write-in,,6,0,6
Osceola,"Middle Branch Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",County Sheriff,,Under Vote Count,,76,7,83
Osceola,"Middle Branch Township, Precinct 1",County Clerk,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",County Clerk,,Tracey Cochran,Republican,421,32,453
Osceola,"Middle Branch Township, Precinct 1",County Clerk,,Write-in,,3,0,3
Osceola,"Middle Branch Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",County Clerk,,Under Vote Count,,77,8,85
Osceola,"Middle Branch Township, Precinct 1",County Treasurer,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",County Treasurer,,Tonia M. Hartline,Republican,417,32,449
Osceola,"Middle Branch Township, Precinct 1",County Treasurer,,Write-in,,7,1,8
Osceola,"Middle Branch Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",County Treasurer,,Under Vote Count,,77,7,84
Osceola,"Middle Branch Township, Precinct 1",County Register of Deeds,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",County Register of Deeds,,Heather E. Gray,Republican,417,32,449
Osceola,"Middle Branch Township, Precinct 1",County Register of Deeds,,Write-in,,6,1,7
Osceola,"Middle Branch Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",County Register of Deeds,,Under Vote Count,,78,7,85
Osceola,"Middle Branch Township, Precinct 1",County Road Commissioner,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",County Road Commissioner,,Doug Kanouse,Republican,400,31,431
Osceola,"Middle Branch Township, Precinct 1",County Road Commissioner,,Gary L. Wemple,Republican,373,29,402
Osceola,"Middle Branch Township, Precinct 1",County Road Commissioner,,Write-in,,7,1,8
Osceola,"Middle Branch Township, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",County Road Commissioner,,Under Vote Count,,222,19,241
Osceola,"Middle Branch Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",County Drain Commissioner,,David Belden,Republican,405,32,437
Osceola,"Middle Branch Township, Precinct 1",County Drain Commissioner,,Write-in,,5,1,6
Osceola,"Middle Branch Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,91,7,98
Osceola,"Middle Branch Township, Precinct 1",County Surveyor,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",County Surveyor,,Bill Sikkema,Republican,416,32,448
Osceola,"Middle Branch Township, Precinct 1",County Surveyor,,Write-in,,5,1,6
Osceola,"Middle Branch Township, Precinct 1",County Surveyor,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",County Surveyor,,Under Vote Count,,80,7,87
Osceola,"Middle Branch Township, Precinct 1",County Commissioner 4th District,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",County Commissioner 4th District,,Timothy Michell,Republican,406,33,439
Osceola,"Middle Branch Township, Precinct 1",County Commissioner 4th District,,Write-in,,11,1,12
Osceola,"Middle Branch Township, Precinct 1",County Commissioner 4th District,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",County Commissioner 4th District,,Under Vote Count,,84,6,90
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Supervisor,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Supervisor,,"Glenn Wilson, Jr.",Republican,409,33,442
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Supervisor,,Write-in,,10,1,11
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Supervisor,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Supervisor,,Under Vote Count,,82,6,88
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Clerk,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Clerk,,Richielene Beebe,Republican,414,32,446
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Clerk,,Write-in,,8,1,9
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Clerk,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Clerk,,Under Vote Count,,79,7,86
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Treasurer,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Treasurer,,Patricia R. Michell,Republican,410,33,443
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Treasurer,,Write-in,,8,1,9
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Treasurer,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Treasurer,,Under Vote Count,,83,6,89
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Trustee,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Trustee,,Peggy Ann Hoard,Republican,390,31,421
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Trustee,,Bruce E. Tower,Republican,386,32,418
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Trustee,,Write-in,,7,1,8
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Trustee,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Middle Branch Township Trustee,,Under Vote Count,,219,16,235
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,208,17,225
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,165,15,180
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-in,,6,1,7
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Vote Count,,1,0,1
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Vote Count,,121,7,128
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,138,11,149
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Patrick William O'Grady,,236,21,257
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Write-in,,6,1,7
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Under Vote Count,,121,7,128
Osceola,"Middle Branch Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Stephen L. Borrello,,321,24,345
Osceola,"Middle Branch Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Write-in,,9,1,10
Osceola,"Middle Branch Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Under Vote Count,,171,15,186
Osceola,"Middle Branch Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,314,24,338
Osceola,"Middle Branch Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,11,1,12
Osceola,"Middle Branch Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,176,15,191
Osceola,"Middle Branch Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Amy C. Clapp,,321,24,345
Osceola,"Middle Branch Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Write-in,,10,1,11
Osceola,"Middle Branch Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Judge of Circuit Court 49th Circuit Incumbent Position,,Under Vote Count,,170,15,185
Osceola,"Middle Branch Township, Precinct 1",Judge of Probate District Court 18th District,,Ballots Cast,,501,40,541
Osceola,"Middle Branch Township, Precinct 1",Judge of Probate District Court 18th District,,Tyler Thompson,,319,24,343
Osceola,"Middle Branch Township, Precinct 1",Judge of Probate District Court 18th District,,Write-in,,9,1,10
Osceola,"Middle Branch Township, Precinct 1",Judge of Probate District Court 18th District,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Judge of Probate District Court 18th District,,Under Vote Count,,173,15,188
Osceola,"Middle Branch Township, Precinct 1",Board Member Evart School,,Ballots Cast,,50,6,56
Osceola,"Middle Branch Township, Precinct 1",Board Member Evart School,,Brandon Dale Beard,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Board Member Evart School,,Jamie Hulliberger,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Board Member Evart School,,Patrick A. Tiedt,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Board Member Evart School,,Kendall Wirth,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Board Member Evart School,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Board Member Evart School,,Under Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 6 Year Term,,Ballots Cast,,451,34,485
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 6 Year Term,,Terry Kischnick,,298,22,320
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 6 Year Term,,Write-in,,12,0,12
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 6 Year Term,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 6 Year Term,,Under Vote Count,,141,12,153
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 4 Year Term,,Ballots Cast,,451,34,485
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 4 Year Term,,Angela Ahrens,,212,9,221
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 4 Year Term,,Ryan Hoffman,,215,10,225
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 4 Year Term,,Maggie Keller,,233,12,245
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 4 Year Term,,Ryan A. Raymond,,242,14,256
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 4 Year Term,,Write-in,,20,0,20
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 4 Year Term,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 4 Year Term,,Under Vote Count,,882,91,973
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 2 Year Term,,Ballots Cast,,451,34,485
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 2 Year Term,,Write-in,,79,5,84
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 2 Year Term,,Over Vote Count,,0,0,0
Osceola,"Middle Branch Township, Precinct 1",Board Member Marion School 2 Year Term,,Under Vote Count,,372,29,401
Osceola,"Orient Township, Precinct 1",President,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",President,,Kamala D. Harris,Democrat,100,14,114
Osceola,"Orient Township, Precinct 1",President,,Donald J. Trump,Republican,295,44,339
Osceola,"Orient Township, Precinct 1",President,,Chase Oliver,Libertarian,2,0,2
Osceola,"Orient Township, Precinct 1",President,,Jill Stein,Green,1,0,1
Osceola,"Orient Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",Natural Law,2,0,2
Osceola,"Orient Township, Precinct 1",President,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",President,,Under Vote Count,,3,0,3
Osceola,"Orient Township, Precinct 1",President,,Randall Terry,U.S. Taxpayers,0,1,1
Osceola,"Orient Township, Precinct 1",U.S. Senate,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,99,13,112
Osceola,"Orient Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,280,45,325
Osceola,"Orient Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,5,0,5
Osceola,"Orient Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,3,1,4
Osceola,"Orient Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,4,0,4
Osceola,"Orient Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,3,0,3
Osceola,"Orient Township, Precinct 1",U.S. Senate,,Write-in,,1,0,1
Osceola,"Orient Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",U.S. Senate,,Under Vote Count,,8,0,8
Osceola,"Orient Township, Precinct 1",U.S. House,2,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",U.S. House,2,Michael Lynch,Democrat,91,14,105
Osceola,"Orient Township, Precinct 1",U.S. House,2,John R. Moolenaar,Republican,295,43,338
Osceola,"Orient Township, Precinct 1",U.S. House,2,Ben DeJong,Libertarian,3,0,3
Osceola,"Orient Township, Precinct 1",U.S. House,2,Scott Adams,U.S. Taxpayers,3,1,4
Osceola,"Orient Township, Precinct 1",U.S. House,2,Write-in,,1,0,1
Osceola,"Orient Township, Precinct 1",U.S. House,2,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",U.S. House,2,Under Vote Count,,10,1,11
Osceola,"Orient Township, Precinct 1",State House,100,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",State House,100,Tracy Ruell,Democrat,101,14,115
Osceola,"Orient Township, Precinct 1",State House,100,Tom Kunse,Republican,289,45,334
Osceola,"Orient Township, Precinct 1",State House,100,Write-in,,1,0,1
Osceola,"Orient Township, Precinct 1",State House,100,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",State House,100,Under Vote Count,,12,0,12
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,85,14,99
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,82,14,96
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,264,41,305
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,267,40,307
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,8,0,8
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,3,0,3
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,4,2,6
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,25,0,25
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,68,7,75
Osceola,"Orient Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,92,14,106
Osceola,"Orient Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,88,15,103
Osceola,"Orient Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,278,40,318
Osceola,"Orient Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,243,37,280
Osceola,"Orient Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,11,0,11
Osceola,"Orient Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,14,1,15
Osceola,"Orient Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,80,11,91
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,90,15,105
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,80,14,94
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,269,40,309
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,260,36,296
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,9,0,9
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,8,0,8
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,6,1,7
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,2,0,2
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,82,12,94
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,82,14,96
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,92,14,106
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,258,39,297
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,261,40,301
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,6,1,7
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,3,1,4
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,4,0,4
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,12,0,12
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,4,0,4
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,84,9,93
Osceola,"Orient Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",County Prosecuting Attorney,,Anthony Badovinac,Republican,321,41,362
Osceola,"Orient Township, Precinct 1",County Prosecuting Attorney,,Write-in,,1,1,2
Osceola,"Orient Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,81,17,98
Osceola,"Orient Township, Precinct 1",County Sheriff,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",County Sheriff,,Mark Cool,Republican,326,44,370
Osceola,"Orient Township, Precinct 1",County Sheriff,,Write-in,,3,0,3
Osceola,"Orient Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",County Sheriff,,Under Vote Count,,74,15,89
Osceola,"Orient Township, Precinct 1",County Clerk,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",County Clerk,,Tracey Cochran,Republican,326,42,368
Osceola,"Orient Township, Precinct 1",County Clerk,,Write-in,,1,0,1
Osceola,"Orient Township, Precinct 1",County Clerk,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",County Clerk,,Under Vote Count,,76,17,93
Osceola,"Orient Township, Precinct 1",County Treasurer,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",County Treasurer,,Tonia M. Hartline,Republican,312,43,355
Osceola,"Orient Township, Precinct 1",County Treasurer,,Write-in,,3,0,3
Osceola,"Orient Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",County Treasurer,,Under Vote Count,,88,16,104
Osceola,"Orient Township, Precinct 1",County Register of Deeds,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",County Register of Deeds,,Heather E. Gray,Republican,310,42,352
Osceola,"Orient Township, Precinct 1",County Register of Deeds,,Write-in,,2,0,2
Osceola,"Orient Township, Precinct 1",County Register of Deeds,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",County Register of Deeds,,Under Vote Count,,91,17,108
Osceola,"Orient Township, Precinct 1",County Road Commissioner,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",County Road Commissioner,,Doug Kanouse,Republican,300,44,344
Osceola,"Orient Township, Precinct 1",County Road Commissioner,,Gary L. Wemple,Republican,277,38,315
Osceola,"Orient Township, Precinct 1",County Road Commissioner,,Write-in,,5,0,5
Osceola,"Orient Township, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",County Road Commissioner,,Under Vote Count,,224,36,260
Osceola,"Orient Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",County Drain Commissioner,,David Belden,Republican,307,43,350
Osceola,"Orient Township, Precinct 1",County Drain Commissioner,,Write-in,,4,0,4
Osceola,"Orient Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,92,16,108
Osceola,"Orient Township, Precinct 1",County Surveyor,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",County Surveyor,,Bill Sikkema,Republican,311,43,354
Osceola,"Orient Township, Precinct 1",County Surveyor,,Write-in,,2,0,2
Osceola,"Orient Township, Precinct 1",County Surveyor,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",County Surveyor,,Under Vote Count,,90,16,106
Osceola,"Orient Township, Precinct 1",County Commissioner 4th District,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",County Commissioner 4th District,,Timothy Michell,Republican,305,42,347
Osceola,"Orient Township, Precinct 1",County Commissioner 4th District,,Write-in,,1,0,1
Osceola,"Orient Township, Precinct 1",County Commissioner 4th District,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",County Commissioner 4th District,,Under Vote Count,,97,17,114
Osceola,"Orient Township, Precinct 1",Orient Township Supervisor,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",Orient Township Supervisor,,Matthew Tiedt,Republican,317,42,359
Osceola,"Orient Township, Precinct 1",Orient Township Supervisor,,Write-in,,3,0,3
Osceola,"Orient Township, Precinct 1",Orient Township Supervisor,,Over Vote Count,,1,0,1
Osceola,"Orient Township, Precinct 1",Orient Township Supervisor,,Under Vote Count,,82,17,99
Osceola,"Orient Township, Precinct 1",Orient Township Clerk,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",Orient Township Clerk,,Mark Sochocki,Republican,314,42,356
Osceola,"Orient Township, Precinct 1",Orient Township Clerk,,Write-in,,4,1,5
Osceola,"Orient Township, Precinct 1",Orient Township Clerk,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",Orient Township Clerk,,Under Vote Count,,85,16,101
Osceola,"Orient Township, Precinct 1",Orient Township Treasurer,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",Orient Township Treasurer,,Cindy Sue Morgan,Republican,324,42,366
Osceola,"Orient Township, Precinct 1",Orient Township Treasurer,,Write-in,,3,0,3
Osceola,"Orient Township, Precinct 1",Orient Township Treasurer,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",Orient Township Treasurer,,Under Vote Count,,76,17,93
Osceola,"Orient Township, Precinct 1",Orient Township Trustee,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",Orient Township Trustee,,Gary V. Earnest,Republican,290,39,329
Osceola,"Orient Township, Precinct 1",Orient Township Trustee,,Ryan Keathley,Republican,306,39,345
Osceola,"Orient Township, Precinct 1",Orient Township Trustee,,Write-in,,1,0,1
Osceola,"Orient Township, Precinct 1",Orient Township Trustee,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",Orient Township Trustee,,Under Vote Count,,209,40,249
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Andrew Fink,,169,25,194
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Kimberly Ann Thomas,,135,16,151
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Write-in,,1,0,1
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court 8 Year Term,,Under Vote Count,,98,18,116
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Ballots Cast,,403,59,462
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,160,19,179
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Patrick William O'Grady,,145,23,168
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Write-in,,1,0,1
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Over Vote Count,,0,0,0
Osceola,"Orient Township, Precinct 1",Justice of Supreme Court Partial Term Ending 01/01/2029,,Under Vote Count,,97,17,114
Osceola,"Orient Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,403,59,462
