county,precinct,office,district,candidate,party,election_day,av_counting_boards,early_voting,votes
Clare,"Hamilton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Clare,"Hamilton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,383,0,59,442
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Ballots Cast,,935,0,150,1085
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Michelle J. Ambrozaitis,,357,0,67,424
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Karyn E. Tomczyk,,323,0,47,370
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Write-in,,10,0,1,11
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Over Vote Count,,0,0,0,0
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Under Vote Count,,245,0,35,280
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,935,0,150,1085
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Tara S. Hovey,,563,0,96,659
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,16,0,3,19
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Clare,"Hamilton Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,356,0,51,407
Clare,"Hamilton Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Ballots Cast,,935,0,150,1085
Clare,"Hamilton Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Marcy Klaus,,551,0,93,644
Clare,"Hamilton Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Write-in,,19,0,2,21
Clare,"Hamilton Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Over Vote Count,,0,0,0,0
Clare,"Hamilton Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Under Vote Count,,365,0,55,420
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Ballots Cast,,935,0,150,1085
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Richard Allen,,403,0,66,469
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Karen Moore,,394,0,69,463
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Lois Pittsley,,278,0,51,329
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Write-in,,26,0,1,27
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Over Vote Count,,0,0,0,0
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Under Vote Count,,1702,0,263,1965
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Ballots Cast,,935,0,150,1085
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Michael W. Jankoviak,,511,0,85,596
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Write-in,,8,0,1,9
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
Clare,"Hamilton Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Under Vote Count,,416,0,64,480
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools,,Ballots Cast,,142,0,27,169
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools,,Brad Withrow,,82,0,13,95
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools,,Write-in,,7,0,3,10
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools,,Lacey Ann Dennings,,2,0,2,4
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools,,Over Vote Count,,0,0,0,0
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools,,Under Vote Count,,194,0,38,232
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools Partial Term Ending 12/31/2026,,Ballots Cast,,142,0,27,169
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools Partial Term Ending 12/31/2026,,Sherrie Graham,,76,0,14,90
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools Partial Term Ending 12/31/2026,,Write-in,,6,0,2,8
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools Partial Term Ending 12/31/2026,,Daniel Robert Barren Jr.,,2,0,0,2
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
Clare,"Hamilton Township, Precinct 1",Board Member for Gladwin Community Schools Partial Term Ending 12/31/2026,,Under Vote Count,,201,0,38,239
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools,,Ballots Cast,,793,0,123,916
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools,,Therese R. Haley,,354,0,58,412
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools,,Chelsea Roland,,342,0,50,392
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools,,Write-in,,83,0,12,95
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools,,Brian Kieth Noel,,13,0,0,13
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools,,John Wesley Benoit,,45,0,12,57
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools,,Over Vote Count,,0,0,0,0
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools,,Under Vote Count,,807,0,126,933
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Ballots Cast,,791,0,123,914
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Write-in,,128,0,25,153
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Michael (Mick) Howard Haley,,22,0,0,22
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Zachary Driver,,9,0,0,9
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
Clare,"Hamilton Township, Precinct 1",Board Member for Harrison Community Schools Partial Term Ending 12/31/2026,,Under Vote Count,,663,0,98,761
Clare,"Hatton Township, Precinct 1",President,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",President,,Kamala D. Harris,Democrat,114,0,14,128
Clare,"Hatton Township, Precinct 1",President,,Donald J. Trump,Republican,331,0,71,402
Clare,"Hatton Township, Precinct 1",President,,Chase Oliver,Libertarian,1,0,1,2
Clare,"Hatton Township, Precinct 1",President,,Randall Terry,U.S. Taxpayers,1,0,0,1
Clare,"Hatton Township, Precinct 1",President,,Jill Stein,Green,2,0,0,2
Clare,"Hatton Township, Precinct 1",President,,"Robert F. Kennedy, Jr.",Natural Law,4,0,0,4
Clare,"Hatton Township, Precinct 1",President,,Cornel West,No Party Affiliation,1,0,0,1
Clare,"Hatton Township, Precinct 1",President,,Write-in,,1,0,0,1
Clare,"Hatton Township, Precinct 1",President,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",President,,Under Vote Count,,6,0,0,6
Clare,"Hatton Township, Precinct 1",U.S. Senate,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",U.S. Senate,,Elissa Slotkin,Democrat,124,0,17,141
Clare,"Hatton Township, Precinct 1",U.S. Senate,,Mike Rogers,Republican,308,0,68,376
Clare,"Hatton Township, Precinct 1",U.S. Senate,,Joseph Solis-Mullen,Libertarian,4,0,0,4
Clare,"Hatton Township, Precinct 1",U.S. Senate,,Dave Stein,U.S. Taxpayers,5,0,0,5
Clare,"Hatton Township, Precinct 1",U.S. Senate,,Douglas P. Marsh,Green,2,0,0,2
Clare,"Hatton Township, Precinct 1",U.S. Senate,,Doug Dern,Natural Law,8,0,0,8
Clare,"Hatton Township, Precinct 1",U.S. Senate,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",U.S. Senate,,Under Vote Count,,10,0,1,11
Clare,"Hatton Township, Precinct 1",U.S. House,2,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",U.S. House,2,Michael Lynch,Democrat,108,0,11,119
Clare,"Hatton Township, Precinct 1",U.S. House,2,John R. Moolenaar,Republican,327,0,73,400
Clare,"Hatton Township, Precinct 1",U.S. House,2,Ben DeJong,Libertarian,6,0,0,6
Clare,"Hatton Township, Precinct 1",U.S. House,2,Scott Adams,U.S. Taxpayers,7,0,0,7
Clare,"Hatton Township, Precinct 1",U.S. House,2,Over Vote Count,,1,0,0,1
Clare,"Hatton Township, Precinct 1",U.S. House,2,Under Vote Count,,12,0,2,14
Clare,"Hatton Township, Precinct 1",State House,100,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",State House,100,Tracy Ruell,Democrat,104,0,14,118
Clare,"Hatton Township, Precinct 1",State House,100,Tom Kunse,Republican,339,0,70,409
Clare,"Hatton Township, Precinct 1",State House,100,Write-in,,1,0,0,1
Clare,"Hatton Township, Precinct 1",State House,100,Over Vote Count,,2,0,0,2
Clare,"Hatton Township, Precinct 1",State House,100,Under Vote Count,,15,0,2,17
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Theodore Jones,Democrat,107,0,16,123
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Adam Frederick Zemke,Democrat,96,0,14,110
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Tom McMillin,Republican,288,0,66,354
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Nikki Snyder,Republican,279,0,58,337
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Scotty Boman,Libertarian,13,0,2,15
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Ted Gerrard,U.S. Taxpayers,10,0,1,11
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Christine C. Schwartz,U.S. Taxpayers,3,0,1,4
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Mary Anne Hering,Working Class,23,0,2,25
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Write-in,,2,0,0,2
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Member of the State Board of Education,,Under Vote Count,,101,0,12,113
Clare,"Hatton Township, Precinct 1",Regent of the University of Michigan,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Regent of the University of Michigan,,Denise Ilitch,Democrat,109,0,11,120
Clare,"Hatton Township, Precinct 1",Regent of the University of Michigan,,Shauna Ryder Diggs,Democrat,97,0,11,108
Clare,"Hatton Township, Precinct 1",Regent of the University of Michigan,,Carl Meyers,Republican,293,0,67,360
Clare,"Hatton Township, Precinct 1",Regent of the University of Michigan,,Sevag Vartanian,Republican,249,0,59,308
Clare,"Hatton Township, Precinct 1",Regent of the University of Michigan,,Andrew Chadderdon,Libertarian,14,0,1,15
Clare,"Hatton Township, Precinct 1",Regent of the University of Michigan,,Donna M. Oetman,U.S. Taxpayers,18,0,1,19
Clare,"Hatton Township, Precinct 1",Regent of the University of Michigan,,Write-in,,2,0,0,2
Clare,"Hatton Township, Precinct 1",Regent of the University of Michigan,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Regent of the University of Michigan,,Under Vote Count,,140,0,22,162
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,Rebecca Bahar-Cook,Democrat,105,0,11,116
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,Thomas Stallworth III,Democrat,92,0,12,104
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,Mike Balow,Republican,286,0,67,353
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,Julie Maday,Republican,277,0,63,340
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,Grant T. Baker,Libertarian,13,0,0,13
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,Janet M. Sanger,U.S. Taxpayers,10,0,1,11
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,John Paul Sanger,U.S. Taxpayers,8,0,1,9
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,John Anthony La Pietra,Green,5,0,0,5
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,Write-in,,2,0,0,2
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Trustee of Michigan State University,,Under Vote Count,,124,0,17,141
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Rasha Demashkieh,Democrat,93,0,9,102
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Mark T. Gaffney,Democrat,95,0,12,107
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Michael Busuito,Republican,270,0,64,334
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Sunny Reddy,Republican,274,0,62,336
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Farid Ishac,Libertarian,11,0,0,11
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,William Mohr II,U.S. Taxpayers,8,0,2,10
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Sami Makhoul,Green,3,0,0,3
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Suzanne Roehrig,Working Class,12,0,1,13
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Kathleen Oakford,Natural Law,11,0,1,12
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Write-in,,2,0,0,2
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Over Vote Count,,4,0,0,4
Clare,"Hatton Township, Precinct 1",Governor of Wayne State University,,Under Vote Count,,139,0,21,160
Clare,"Hatton Township, Precinct 1",County Prosecuting Attorney,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",County Prosecuting Attorney,,Andrew J. Santini,Republican,357,0,77,434
Clare,"Hatton Township, Precinct 1",County Prosecuting Attorney,,Write-in,,3,0,1,4
Clare,"Hatton Township, Precinct 1",County Prosecuting Attorney,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",County Prosecuting Attorney,,Under Vote Count,,101,0,8,109
Clare,"Hatton Township, Precinct 1",County Sheriff,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",County Sheriff,,John S. Wilson,Republican,376,0,80,456
Clare,"Hatton Township, Precinct 1",County Sheriff,,Write-in,,3,0,0,3
Clare,"Hatton Township, Precinct 1",County Sheriff,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",County Sheriff,,Under Vote Count,,82,0,6,88
Clare,"Hatton Township, Precinct 1",County Clerk and Register of Deeds,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",County Clerk and Register of Deeds,,Lori Mott,Republican,364,0,81,445
Clare,"Hatton Township, Precinct 1",County Clerk and Register of Deeds,,Write-in,,4,0,0,4
Clare,"Hatton Township, Precinct 1",County Clerk and Register of Deeds,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",County Clerk and Register of Deeds,,Under Vote Count,,93,0,5,98
Clare,"Hatton Township, Precinct 1",County Treasurer,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",County Treasurer,,Jenny Beemer-Fritzinger,Republican,365,0,80,445
Clare,"Hatton Township, Precinct 1",County Treasurer,,Write-in,,5,0,0,5
Clare,"Hatton Township, Precinct 1",County Treasurer,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",County Treasurer,,Under Vote Count,,91,0,6,97
Clare,"Hatton Township, Precinct 1",County Road Commissioner,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",County Road Commissioner,,Karen Hulliberger,Republican,319,0,69,388
Clare,"Hatton Township, Precinct 1",County Road Commissioner,,Bill Simpson,Republican,324,0,78,402
Clare,"Hatton Township, Precinct 1",County Road Commissioner,,Write-in,,2,0,0,2
Clare,"Hatton Township, Precinct 1",County Road Commissioner,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",County Road Commissioner,,Under Vote Count,,277,0,25,302
Clare,"Hatton Township, Precinct 1",County Drain Commissioner,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",County Drain Commissioner,,William Faber,Republican,369,0,79,448
Clare,"Hatton Township, Precinct 1",County Drain Commissioner,,Write-in,,3,0,0,3
Clare,"Hatton Township, Precinct 1",County Drain Commissioner,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",County Drain Commissioner,,Under Vote Count,,89,0,7,96
Clare,"Hatton Township, Precinct 1",County Surveyor,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",County Surveyor,,Tim Lapham,Republican,360,0,79,439
Clare,"Hatton Township, Precinct 1",County Surveyor,,Write-in,,1,0,0,1
Clare,"Hatton Township, Precinct 1",County Surveyor,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",County Surveyor,,Under Vote Count,,100,0,7,107
Clare,"Hatton Township, Precinct 1",County Commissioner 6th District,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",County Commissioner 6th District,,Jack Kleinhardt,Republican,361,0,78,439
Clare,"Hatton Township, Precinct 1",County Commissioner 6th District,,Write-in,,3,0,0,3
Clare,"Hatton Township, Precinct 1",County Commissioner 6th District,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",County Commissioner 6th District,,Under Vote Count,,97,0,8,105
Clare,"Hatton Township, Precinct 1",Township Supervisor for Hatton Township,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Township Supervisor for Hatton Township,,William L. Hileman,Republican,365,0,80,445
Clare,"Hatton Township, Precinct 1",Township Supervisor for Hatton Township,,Write-in,,4,0,0,4
Clare,"Hatton Township, Precinct 1",Township Supervisor for Hatton Township,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Township Supervisor for Hatton Township,,Under Vote Count,,92,0,6,98
Clare,"Hatton Township, Precinct 1",Township Clerk for Hatton Township,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Township Clerk for Hatton Township,,Linda K. McClain,Republican,365,0,79,444
Clare,"Hatton Township, Precinct 1",Township Clerk for Hatton Township,,Write-in,,3,0,0,3
Clare,"Hatton Township, Precinct 1",Township Clerk for Hatton Township,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Township Clerk for Hatton Township,,Under Vote Count,,93,0,7,100
Clare,"Hatton Township, Precinct 1",Township Treasurer for Hatton Township,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Township Treasurer for Hatton Township,,Molly Humphrey,Republican,376,0,80,456
Clare,"Hatton Township, Precinct 1",Township Treasurer for Hatton Township,,Write-in,,2,0,0,2
Clare,"Hatton Township, Precinct 1",Township Treasurer for Hatton Township,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Township Treasurer for Hatton Township,,Under Vote Count,,83,0,6,89
Clare,"Hatton Township, Precinct 1",Township Trustee for Hatton Township,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Township Trustee for Hatton Township,,William F. Guiette,Democrat,149,0,20,169
Clare,"Hatton Township, Precinct 1",Township Trustee for Hatton Township,,Nathanael C. Farrell,Republican,351,0,75,426
Clare,"Hatton Township, Precinct 1",Township Trustee for Hatton Township,,Write-in,,5,0,0,5
Clare,"Hatton Township, Precinct 1",Township Trustee for Hatton Township,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Township Trustee for Hatton Township,,Under Vote Count,,417,0,77,494
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court,,Andrew Fink,,199,0,42,241
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court,,Kimberly Ann Thomas,,149,0,22,171
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court,,Write-in,,6,0,0,6
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court,,Over Vote Count,,1,0,0,1
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court,,Under Vote Count,,106,0,22,128
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Kyra Harris Bolden,,171,0,20,191
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Patrick William O'Grady,,174,0,41,215
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Write-in,,5,0,0,5
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Over Vote Count,,1,0,0,1
Clare,"Hatton Township, Precinct 1",Justice of Supreme Court Incumbent Position Partial Term Ending 01/01/2029,,Under Vote Count,,110,0,25,135
Clare,"Hatton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Stephen L. Borrello,,275,0,48,323
Clare,"Hatton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Write-in,,6,0,0,6
Clare,"Hatton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position,,Under Vote Count,,180,0,38,218
Clare,"Hatton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Allie Greenleaf Maldonado,,268,0,47,315
Clare,"Hatton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,6,0,0,6
Clare,"Hatton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Judge of Court of Appeals 4th District Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,187,0,39,226
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Michelle J. Ambrozaitis,,209,0,36,245
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Karyn E. Tomczyk,,151,0,28,179
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Write-in,,3,0,0,3
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Non-Incumbent Position,,Under Vote Count,,98,0,22,120
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Tara S. Hovey,,309,0,52,361
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Write-in,,9,0,0,9
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Over Vote Count,,1,0,0,1
Clare,"Hatton Township, Precinct 1",Judge of 55th Circuit Court Incumbent Position Partial Term Ending 01/01/2027,,Under Vote Count,,142,0,34,176
Clare,"Hatton Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Marcy Klaus,,292,0,49,341
Clare,"Hatton Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Write-in,,8,0,0,8
Clare,"Hatton Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",17th District Judge of Probate District Court Incumbent,,Under Vote Count,,161,0,37,198
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Richard Allen,,243,0,39,282
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Karen Moore,,209,0,38,247
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Lois Pittsley,,173,0,24,197
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Write-in,,7,0,0,7
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College,,Under Vote Count,,751,0,157,908
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Ballots Cast,,461,0,86,547
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Michael W. Jankoviak,,262,0,46,308
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Write-in,,5,0,1,6
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Over Vote Count,,0,0,0,0
Clare,"Hatton Township, Precinct 1",Board of Trustees Member Mid Michigan College Partial Term Ending 12/31/2026,,Under Vote Count,,194,0,39,233
Clare,"Hatton Township, Precinct 1",Board Member for Clare Public Schools,,Ballots Cast,,128,0,16,144
Clare,"Hatton Township, Precinct 1",Board Member for Clare Public Schools,,Susan Atwood,,53,0,4,57
Clare,"Hatton Township, Precinct 1",Board Member for Clare Public Schools,,Jennifer Dancer,,85,0,8,93
Clare,"Hatton Township, Precinct 1",Board Member for Clare Public Schools,,Shari Lowe,,47,0,5,52
Clare,"Hatton Township, Precinct 1",Board Member for Clare Public Schools,,Jason MacDonald,,53,0,6,59
Clare,"Hatton Township, Precinct 1",Board Member for Clare Public Schools,,Samantha Sharp,,68,0,9,77
